tiploc,lat,lon
KKERRAN,55.30605697631836,-4.680748462677002
KKSN667,53.55836486816406,-1.0851174592971802
KKSNDAL,53.56331253051758,-1.075162410736084
KKSNJN,53.5596809387207,-1.0830814838409424
KLBRNHR,51.53786087036133,-0.19116699695587158
KLBRUDG,51.53457260131836,-0.20158399641513824
KLBYBDG,52.56657028198242,-1.087777853012085
KLCRGGN,55.98402786254883,-4.819774150848389
KLDL,54.47779846191406,-1.0681085586547852
KLGL,51.70623779296875,-0.43792951107025146
KLGLLP,51.69611358642578,-0.43449440598487854
KLMAURS,55.63694381713867,-4.530520915985107
KLNHUGL,53.47746658325195,-1.3007969856262207
KLPTRCK,55.92397689819336,-4.452646732330322
KLYNN,52.75386428833008,0.40383440256118774
KLYNN29,52.75302505493164,0.40950900316238403
KLYNN36,52.73843765258789,0.405274897813797
KLYNN43,52.75213623046875,0.4114468991756439
KLYNN45,52.734291076660156,0.4025534987449646
KLYNNCS,52.75377655029297,0.4034247100353241
KLYNNDF,52.75687026977539,0.40701770782470703
KLYNNFP,52.75382995605469,0.4044344127178192
KLYNNJN,52.752525329589844,0.4107150137424469
KLYNNSS,52.750980377197266,0.41397368907928467
KLYNNTC,52.75718307495117,0.40665990114212036
KLYNNTG,52.757205963134766,0.4066947102546692
KMPSTNH,52.09208297729492,-0.5039423704147339
KMPTNPK,51.421138763427734,-0.40911489725112915
KMSLY,51.36157989501953,0.734792172908783
KNCDNLC,56.068382263183594,-3.7230067253112793
KNCKHLT,51.345890045166016,0.1302051991224289
KNCRAIG,57.12783432006836,-3.9301540851593018
KNEB639,51.86822509765625,-0.18760879337787628
KNEBWTH,51.86700439453125,-0.1870402991771698
KNGS950,52.549190521240234,-1.6781432628631592
KNGSBC,52.56974792480469,-1.6787586212158203
KNGSBCE,52.59127426147461,-1.6323667764663696
KNGSBCF,52.59123992919922,-1.63252854347229
KNGSBCG,52.59122848510742,-1.6322534084320068
KNGSBCJ,52.568912506103516,-1.6785905361175537
KNGSBEM,52.56920623779297,-1.678410291671753
KNGSBFT,52.591270446777344,-1.6325973272323608
KNGSBOS,52.57708740234375,-1.6716296672821045
KNGSBRS,52.573726654052734,-1.6781537532806396
KNGSBSF,52.572288513183594,-1.6787277460098267
KNGSBSS,52.56949234008789,-1.6785123348236084
KNGSBYG,52.569210052490234,-1.6783443689346313
KNGSBYJ,52.5552864074707,-1.6778837442398071
KNGSBYY,52.572566986083984,-1.678165078163147
KNGSCRL,52.57713317871094,-1.6712350845336914
KNGSFHH,52.577186584472656,-1.6712796688079834
KNGW,55.919044494628906,-3.264019727706909
KNGX,51.53151321411133,-0.12345830351114273
KNGX300,51.54281234741211,-0.12231329828500748
KNGX303,51.539737701416016,-0.12289070338010788
KNGXBAL,51.533512115478516,-0.12258230149745941
KNGXBEL,51.54109573364258,-0.12273500114679337
KNGXFTJ,51.542701721191406,-0.12236840277910233
KNGXGWR,51.53496551513672,-0.12334059923887253
KNIGHTN,52.345027923583984,-3.0423505306243896
KNLY,51.32476806640625,-0.10082810372114182
KNMTSB,57.35188674926758,-2.7470099925994873
KNNGGLP,51.72661209106445,-1.2495100498199463
KNNGTNJ,51.723670959472656,-1.2469969987869263
KNOK15,55.38302230834961,-4.204676628112793
KNOKSCH,55.38316345214844,-4.204496383666992
KNOR522,52.412078857421875,-1.9528725147247314
KNOR523,52.41318130493164,-1.9446974992752075
KNOR528,52.412269592285156,-1.951587200164795
KNOR529,52.4150276184082,-1.9285212755203247
KNOR57,52.41252136230469,-1.950393557548523
KNORCT,52.413230895996094,-1.9417903423309326
KNOROTP,52.412391662597656,-1.9468140602111816
KNORTON,52.414100646972656,-1.9335567951202393
KNORWJN,52.41187286376953,-1.9542756080627441
KNOWDL,53.49422836303711,-2.8739736080169678
KNOWFT,53.49066162109375,-2.8615803718566895
KNRSBGH,54.00910949707031,-1.4701554775238037
KNSGHST,51.50020980834961,-0.19205720722675323
KNTB103,51.4036865234375,-1.4611221551895142
KNTB57,51.40276336669922,-1.458250880241394
KNTB848,51.403114318847656,-1.459738850593567
KNTBRY,51.40263366699219,-1.445456862449646
KNTN401,53.706451416015625,-1.2540329694747925
KNTN402,53.70642852783203,-1.2535760402679443
KNTN417,53.70589828491211,-1.251793384552002
KNTN418,53.70647048950195,-1.2535840272903442
KNTN421,53.7064208984375,-1.2495352029800415
KNTN423,53.7061767578125,-1.2460023164749146
KNTN431,53.70454025268555,-1.2522449493408203
KNTNELL,53.705753326416016,-1.24282705783844
KNTNFHH,53.705726623535156,-1.253610372543335
KNTNGEJ,53.70609664916992,-1.24576997756958
KNTNGFD,53.70637512207031,-1.2508162260055542
KNTNGJK,53.703155517578125,-1.250421404838562
KNTNGLY,53.70646286010742,-1.2593474388122559
KNTNGSJ,53.703582763671875,-1.2510813474655151
KNTNGWJ,53.70643615722656,-1.2641695737838745
KNTNLIP,53.70603561401367,-1.2543690204620361
KNTNSDG,53.706172943115234,-1.2589142322540283
KNTNWRD,53.70625305175781,-1.2540886402130127
KNTNYFD,53.7063102722168,-1.2540764808654785
KNTSHTJ,51.55195617675781,-0.1447238028049469
KNTSHTN,51.55027389526367,-0.1392665058374405
KNTSHTW,51.54715347290039,-0.14682480692863464
KNUCKLS,52.35969161987305,-3.096736192703247
KNUTSFD,53.301692962646484,-2.372002124786377
KNYMPTN,50.93619155883789,-3.9054341316223145
KRBYSUM,53.10665512084961,-1.2511016130447388
KRKBYIF,54.232547760009766,-3.1876220703125
KRKC,55.38752746582031,-3.9990596771240234
KRKC39,55.389339447021484,-4.013943672180176
KRKCCE,55.3876953125,-4.000879287719727
KRKDALE,53.44047927856445,-2.9814538955688477
KRKDLCS,53.43765640258789,-2.984895706176758
KRKH,55.81414794921875,-4.167929649353027
KRKNWTN,55.88907241821289,-3.433011770248413
KRKP861,55.0244026184082,-3.1454100608825684
KRKP862,55.021846771240234,-3.116727828979492
KRKP863,55.02058410644531,-3.1080620288848877
KRKSLDL,53.80823516845703,-1.5999592542648315
KRKSLFR,53.82530212402344,-1.6270649433135986
KRKSLUL,53.80830001831055,-1.5997939109802246
KRKSXO,53.8126335144043,-1.605165719985962
KRKWOOD,55.85417938232422,-4.0483903884887695
KRKYCEN,53.10013198852539,-1.2531962394714355
KRKYLEJ,53.09868240356445,-1.2545974254608154
KRTLBDG,55.05360412597656,-3.2145986557006836
KRTNLMS,53.50040817260742,-0.568789005279541
KRTNLND,53.485435485839844,-0.5933542847633362
KSNY,51.149314880371094,1.2718758583068848
KSTP,54.454933166503906,-2.368778705596924
KSTP9,54.451412200927734,-2.3655571937561035
KSTPURS,54.454444885253906,-2.368021011352539
KSWNJN,52.47635269165039,-2.135096788406372
KTBK,54.173126220703125,-2.924935817718506
KTNLJN,53.60280227661133,-0.9788511991500854
KTON,51.58130645751953,-0.31642600893974304
KVTNBDG,53.34092712402344,-1.2670834064483643
KVTNFHH,53.34008026123047,-1.2650617361068726
KVTNPK,53.336761474609375,-1.2396639585494995
KWJ529,55.89997482299805,-4.325267314910889
KYLEGF,57.282997131347656,-5.715423583984375
KYLELCE,57.280517578125,-5.714243412017822
KYLELSH,57.27983093261719,-5.713904857635498
LACKCW,54.59844207763672,-1.1227699518203735
LACKFHH,54.59064865112305,-1.1452068090438843
LACKGBF,54.59454345703125,-1.140830636024475
LACKMAR,54.60183334350586,-1.1259390115737915
LACKNBY,54.594276428222656,-1.1412606239318848
LACKSLA,54.59401321411133,-1.141689658164978
LADRTMD,51.63941955566406,-3.9401023387908936
LADY668,56.27819061279297,-3.122713804244995
LADYBHL,56.28013610839844,-3.12376070022583
LADYBNK,56.27400588989258,-3.1215271949768066
LADYCE,56.27680969238281,-3.1219308376312256
LADYDGL,56.27876663208008,-3.1201395988464355
LADYSTE,56.27699279785156,-3.12152361869812
LAGHJN,52.68767166137695,-0.7265604138374329
LAGYGBF,51.888736724853516,-0.19850850105285645
LAGYRED,51.89407730102539,-0.20267440378665924
LAINDON,51.567447662353516,0.4247109889984131
LAIRG,58.00196838378906,-4.399731636047363
LAIRGCE,58.00177001953125,-4.399283409118652
LAIRGLC,58.00360107421875,-4.397474765777588
LAIRGOT,58.000911712646484,-4.4006428718566895
LAIRSSH,57.99686050415039,-4.404599189758301
LAISEMR,53.79096984863281,-1.7202832698822021
LAISWJN,53.79095458984375,-1.7209837436676025
LAKEIOW,50.646095275878906,-1.1665157079696655
LAKNHTH,52.44742202758789,0.5344303846359253
LAMBH,55.89728927612305,-4.28249979019165
LAMPHEY,51.66707992553711,-4.872771263122559
LANARK,55.67359924316406,-3.773143768310547
LANARKJ,55.69072723388672,-3.733126401901245
LANC221,54.04149627685547,-2.805312156677246
LANC248,54.053810119628906,-2.808701515197754
LANCESD,54.04792022705078,-2.806966543197632
LANCSDG,54.04412078857422,-2.806718587875366
LANCSTR,54.04886245727539,-2.807866096496582
LANCUGL,54.04228591918945,-2.805813789367676
LAND260,53.28300094604492,-3.81734561920166
LAND56,53.28171157836914,-3.794964075088501
LAND69,53.2838134765625,-3.8113505840301514
LAND70,53.28286361694336,-3.8178200721740723
LANDLHS,53.283103942871094,-3.809070110321045
LANDTC,53.283653259277344,-3.809030055999756
LANDTFH,53.283538818359375,-3.8081960678100586
LANDTGB,53.283390045166016,-3.807328224182129
LANDUDJ,53.283958435058594,-3.80924916267395
LANFABR,53.240386962890625,-4.0173540115356445
LANFRFC,53.25688171386719,-3.9833033084869385
LANGEWS,51.50788497924805,-0.5357388257980347
LANGFHH,51.507816314697266,-0.5355619788169861
LANGLEY,51.507835388183594,-0.5409963726997375
LANGREC,51.50772476196289,-0.532223105430603
LANPORT,51.04136657714844,-2.8312580585479736
LAPFORD,50.857139587402344,-3.8109710216522217
LAPWRTH,52.341861724853516,-1.7258007526397705
LARAJN,50.38448715209961,-4.097617149353027
LARASFR,50.381805419921875,-4.105290412902832
LARAST,50.380496978759766,-4.105391979217529
LARATMD,50.381553649902344,-4.103964328765869
LARBCE,56.02775573730469,-3.830734968185425
LARBDGL,56.02739715576172,-3.830904245376587
LARBERJ,56.01399612426758,-3.8331449031829834
LARBERN,56.02936935424805,-3.8313651084899902
LARBERT,56.022457122802734,-3.8297863006591797
LARBRTY,56.02244186401367,-3.829296588897705
LARBUGL,56.02737045288086,-3.83040714263916
LARGS,55.79292297363281,-4.867422580718994
LARKHAL,55.738311767578125,-3.974836826324463
LAVNGTN,51.291160583496094,-2.0248870849609375
LAWJ,55.75682067871094,-3.8789072036743164
LAWJDPL,55.755794525146484,-3.875704288482666
LAWJDS,55.75444793701172,-3.872650384902954
LAWJRRT,55.754432678222656,-3.8726019859313965
LAWJUCE,55.752349853515625,-3.8678171634674072
LAWJUPL,55.75592041015625,-3.875580310821533
LAWRNCH,51.458824157714844,-2.5640857219696045
LAWRNGF,51.462310791015625,-2.5636816024780273
LAYTCLX,53.843116760253906,-3.01452898979187
LAYTON,53.83523178100586,-3.0301125049591064
LAZKRKO,54.75069046020508,-2.7035322189331055
LBDR,52.82032012939453,-4.109594345092773
LBGHJN,51.46766662597656,-0.10230129957199097
LBRDFJN,52.847412109375,-2.183943510055542
LBRF,52.19814682006836,-0.26886311173439026
LBRFIBS,52.19814682006836,-0.26886311173439026
LBRFTMP,52.17325210571289,-0.2753917872905731
LBRIGG,54.35599136352539,-2.6639556884765625
LCEILOB,56.85538864135742,-5.192879676818848
LCHABUI,56.874019622802734,-5.52358341217041
LCHALRT,56.88145065307617,-5.663379192352295
LCHBSDL,57.15238952636719,-7.304920196533203
LCHC,52.68035125732422,-1.8248317241668701
LCHCCS,52.68175506591797,-1.8208562135696411
LCHCHAM,52.665122985839844,-1.9053103923797607
LCHESDE,56.855987548828125,-5.290520668029785
LCHGLLY,56.13494110107422,-3.313464403152466
LCHLCHR,57.621761322021484,-4.809106826782227
LCHMADY,57.5980110168457,-7.160460948944092
LCHRDGJ,55.66918182373047,-4.5217084884643555
LCHT131,52.69976806640625,-1.8184057474136353
LCHT259,52.6875114440918,-1.8009321689605713
LCHT303,52.68912887573242,-1.8042550086975098
LCHT306,52.68989181518555,-1.8053580522537231
LCHT308,52.69419860839844,-1.81205415725708
LCHTCE,52.69100570678711,-1.8065587282180786
LCHTCUR,52.69757843017578,-1.8160109519958496
LCHTFIN,52.71269226074219,-1.756503939628601
LCHTHAD,52.67067337036133,-1.7428213357925415
LCHTNJ,52.69456100463867,-1.811187505722046
LCHTPDC,52.687721252441406,-1.8019758462905884
LCHTTVH,52.68666458129883,-1.7993898391723633
LCHTTVJ,52.68772506713867,-1.7960275411605835
LCHTTVL,52.687110900878906,-1.8003926277160645
LCHW171,55.794124603271484,-4.607049465179443
LCHWNCH,55.7867431640625,-4.61628532409668
LCKRBIE,55.123409271240234,-3.3541409969329834
LCKRDPL,55.12051773071289,-3.3531951904296875
LCKRDS,55.120819091796875,-3.3535044193267822
LCKRUPL,55.12053680419922,-3.3529698848724365
LCKRUPS,55.1209716796875,-3.3530054092407227
LCKW058,51.480369567871094,-3.213127851486206
LCKWBGF,51.477455139160156,-3.2023067474365234
LCKWLOP,51.477970123291016,-3.2060763835906982
LCKWSTJ,51.47697830200195,-3.20306396484375
LCKWTHJ,51.47897720336914,-3.2078495025634766
LDBRKJ,51.52464294433594,-0.21466919779777527
LDBUR40,52.04496383666992,-2.422039747238159
LDBURY,52.04526138305664,-2.4256319999694824
LDBUSGS,52.04490280151367,-2.422544002532959
LDLNGTN,52.041568756103516,-0.5590683817863464
LDRE283,51.63850021362305,-3.937520980834961
LDYBURN,55.93922805786133,-4.721851348876953
LDYW,51.456153869628906,-0.019166499376296997
LDYWJN,51.45901870727539,-0.01689149998128414
LEABDGE,51.56686019897461,-0.03737819939851761
LEAG591,51.902740478515625,-0.45407170057296753
LEAG622,51.91179275512695,-0.469140887260437
LEAG624,51.911476135253906,-0.46846479177474976
LEAGRVE,51.905357360839844,-0.4584329128265381
LEAGRVJ,51.91007614135742,-0.4662112891674042
LEAGSAN,51.937530517578125,-0.4962277114391327
LEAGSDG,51.90513229370117,-0.45769140124320984
LEAHALL,52.48054885864258,-1.7861510515213013
LEAJ,51.543331146240234,-0.016321400180459023
LEAJ286,51.54277038574219,-0.014334100298583508
LEALHLM,54.46052551269531,-0.8256831765174866
LEASOWE,53.40806579589844,-3.100048542022705
LEDB426,51.882598876953125,-0.6708332896232605
LEDB428,51.88261032104492,-0.6707245111465454
LEDB433,51.871822357177734,-0.6669102907180786
LEDB435,51.87504959106445,-0.667959988117218
LEDBRNJ,51.87701416015625,-0.6687452793121338
LEDBSH,51.95167922973633,-0.7196496725082397
LEED190,53.79262924194336,-1.5149626731872559
LEED421,53.79328918457031,-1.5536478757858276
LEED606,53.791717529296875,-1.5676189661026
LEED613,53.79306411743164,-1.5630916357040405
LEED615,53.793094635009766,-1.5630576610565186
LEED629,53.79145812988281,-1.556881070137024
LEED631,53.79225158691406,-1.5568057298660278
LEED643,53.79292297363281,-1.5554677248001099
LEED692,53.79510498046875,-1.5410356521606445
LEED694,53.795135498046875,-1.5410467386245728
LEED774,53.79167556762695,-1.5116705894470215
LEED928,53.76836395263672,-1.5064220428466797
LEED929,53.76958084106445,-1.511849045753479
LEEDBFD,53.77549362182617,-1.5293058156967163
LEEDFHH,53.77560806274414,-1.5294420719146729
LEEDFLT,53.76888656616211,-1.509544849395752
LEEDMWL,53.79267501831055,-1.554551124572754
LEEDRGB,53.769039154052734,-1.508872151374817
LEEDRMC,53.76815414428711,-1.5047080516815186
LEEDS,53.79441452026367,-1.547937273979187
LEEDSEJ,53.795082092285156,-1.5412806272506714
LEEDSWJ,53.792755126953125,-1.555245280265808
LEEE,51.44962692260742,0.015038999728858471
LEEE345,51.450218200683594,0.005721599794924259
LEEELPJ,51.45037841796875,0.007877199910581112
LEEESPR,51.449527740478516,0.004380600061267614
LEEKBRJ,53.08198928833008,-2.029308795928955
LEESPRJ,51.4467658996582,0.0044213999062776566
LEGR,53.42666244506836,-2.7252888679504395
LEIGHK,51.19393539428711,0.21184340119361877
LEISTON,52.21023178100586,1.571074366569519
LEITBCC,55.97835922241211,-3.1581101417541504
LEITCLR,55.97266387939453,-3.1497159004211426
LEITFPA,55.983726501464844,-3.1632113456726074
LEITGTX,55.98033142089844,-3.1564509868621826
LEITHFH,55.9736442565918,-3.1507415771484375
LEITHS,55.970863342285156,-3.148190498352051
LEITSAI,55.97972869873047,-3.1561827659606934
LEITSSS,55.97314453125,-3.1504414081573486
LELANT,50.18439483642578,-5.4363908767700195
LELANTS,50.17879104614258,-5.440944671630859
LENH334,51.23382568359375,0.7097306251525879
LENHAM,51.234256744384766,0.707869827747345
LENHAMX,51.220401763916016,0.719514012336731
LENHLP,51.20793533325195,0.7472125887870789
LENHMLP,51.23503112792969,0.7053042054176331
LENHUS6,51.22776794433594,0.7037262916564941
LENHUS8,51.227561950683594,0.7037857174873352
LENTNNJ,52.9456672668457,-1.1729350090026855
LENTNSJ,52.940948486328125,-1.172021746635437
LENZIE,55.9212646484375,-4.15434455871582
LEOMNST,52.225643157958984,-2.730351448059082
LEOMSB,52.22566223144531,-2.730370044708252
LERWICK,60.15481185913086,-1.14259934425354
LEST325,52.60552215576172,-1.1294273138046265
LEST326,52.61045455932617,-1.1305724382400513
LEST327,52.611610412597656,-1.1307270526885986
LEST397,52.62031555175781,-1.1305354833602905
LEST399,52.62031555175781,-1.1304842233657837
LEST421,52.63236999511719,-1.1225529909133911
LEST426,52.63529586791992,-1.1202332973480225
LESTBRG,52.62542724609375,-1.1463288068771362
LESTCSD,52.63266372680664,-1.1225357055664062
LESTER,52.632102966308594,-1.1234405040740967
LESTHR,52.64308547973633,-1.1119147539138794
LESTHR5,52.640708923339844,-1.1146160364151
LESTHRJ,52.64623260498047,-1.1082603931427002
LESTKJN,52.61030960083008,-1.1305315494537354
LESTKJS,52.613887786865234,-1.13205885887146
LESTLIP,52.63460922241211,-1.1190948486328125
LESTPBX,52.63654327392578,-1.1185656785964966
LESTRNJ,52.634029388427734,-1.1215859651565552
LESTRSJ,52.62364959716797,-1.1297168731689453
LESTSGF,52.61632537841797,-1.1382731199264526
LETH195,51.30238342285156,-0.3322131037712097
LETHRHD,51.298797607421875,-0.3331739902496338
LETNCMD,51.56169128417969,-0.027561599388718605
LEUCDS,56.37637710571289,-2.892657995223999
LEUCHMD,56.37882995605469,-2.8897275924682617
LEUCHRS,56.3748893737793,-2.8937816619873047
LEUCS15,56.377559661865234,-2.8914995193481445
LEVE585,56.19498825073242,-3.0150129795074463
LEVE587,56.19501876831055,-3.0150530338287354
LEVEN,56.19242477416992,-3.0021779537200928
LEWES,50.87057113647461,0.011983600445091724
LEWES58,50.87079620361328,0.016903899610042572
LEWESDS,50.8708610534668,0.01211090013384819
LEWESUS,50.87003707885742,0.011438800022006035
LEWI253,51.46694564819336,-0.017320500686764717
LEWISHM,51.46570587158203,-0.014157399535179138
LEWIVLJ,51.46796417236328,-0.02025040052831173
LEYLAND,53.69856262207031,-2.6866846084594727
LEYLBLM,53.7078971862793,-2.691621780395508
LEYLGB,53.707923889160156,-2.691531181335449
LEYTNMR,51.569339752197266,-0.006765000056475401
LFGNLC,56.44446563720703,-3.105459451675415
LFPW,53.22086715698242,-4.20934534072876
LGBK,55.924678802490234,-4.58646297454834
LGFD,51.39614486694336,0.30032798647880554
LGHO,53.80479431152344,-2.448885202407837
LGLNJN,55.8546257019043,-4.038910865783691
LGML,53.01831817626953,-1.3311707973480225
LGRN,52.49353790283203,-2.00537371635437
LGRNAW,52.49281692504883,-2.0116801261901855
LGRNYD,52.49771499633789,-2.0019490718841553
LGWITH,53.23276901245117,-1.2092934846878052
LGWOOD,52.62206268310547,1.4899239540100098
LHONSEA,51.54121398925781,0.6391478776931763
LHVN,51.07913589477539,-0.30905699729919434
LICDSDG,52.68818664550781,-1.8028056621551514
LIFODEJ,52.41826248168945,-1.9210667610168457
LIFODWJ,52.4196891784668,-1.926455020904541
LIFOMOS,52.4472541809082,-1.8850836753845215
LILBDGE,51.4898796081543,-0.20089749991893768
LILLE,50.636043548583984,3.071248769760132
LIMHSE,51.51300811767578,-0.03884590044617653
LINCFHH,53.22504425048828,-0.5299249291419983
LINCGBF,53.22495651245117,-0.5298783183097839
LINCLNC,53.226009368896484,-0.5394971966743469
LINDLA,53.089839935302734,-1.247540831565857
LINFST,51.474395751953125,-0.14169679582118988
LINGFLD,51.17607116699219,-0.006817200221121311
LINKLIN,51.5174446105957,-0.17806179821491241
LIPHOOK,51.071136474609375,-0.8003336787223816
LIPSONJ,50.382774353027344,-4.111384868621826
LISK260,50.40401077270508,-4.346798896789551
LISK9,50.44801330566406,-4.472485542297363
LISKARD,50.44697952270508,-4.469372272491455
LISKDGF,50.448768615722656,-4.465212821960449
LISKSID,50.44758605957031,-4.4665141105651855
LISMORE,56.51151657104492,-5.49176549911499
LISS,51.04397964477539,-0.892588198184967
LITLBRO,53.64277267456055,-2.0949935913085938
LITTLEM,51.720069885253906,-1.2280967235565186
LIVST,51.51809310913086,-0.08153030276298523
LIVSTBL,51.518943786621094,-0.08093909919261932
LIVSTLL,51.51704406738281,-0.08103770017623901
LKWD,53.63477325439453,-1.8008074760437012
LLANDAF,51.50849533081055,-3.2291462421417236
LLANMAI,51.50843048095703,-3.228787899017334
LLBRDCH,51.60289001464844,-3.233181953430176
LLBSTRD,52.33623123168945,-3.213371992111206
LLDARCY,51.65046691894531,-3.8629403114318848
LLDEGEN,51.6708984375,-4.112179756164551
LLDEGL,51.67201614379883,-4.146429538726807
LLDEILO,51.885169982910156,-3.986825704574585
LLDEJUR,51.67247772216797,-4.150267124176025
LLDELOJ,51.66954803466797,-4.1251912117004395
LLDELWJ,51.670536041259766,-4.133907318115234
LLDODGF,52.24851608276367,-3.3765270709991455
LLDODW,52.24237823486328,-3.379335403442383
LLDOWAT,52.24504089355469,-3.377941846847534
LLDVERY,51.99531936645508,-3.8029720783233643
LLDVNLC,51.99566650390625,-3.802523612976074
LLDYBIE,51.820987701416016,-4.003749847412109
LLGADOG,51.940311431884766,-3.8931078910827637
LLGMMRW,52.114070892333984,-3.555269479751587
LLGNNCH,51.691436767578125,-4.078621864318848
LLGUNLO,52.34988784790039,-3.161409616470337
LLHARAN,51.53761672973633,-3.4419302940368652
LLHLETH,51.70001983642578,-3.1340885162353516
LLISHEN,51.53302001953125,-3.1818528175354004
LLNG536,51.67792892456055,-3.9765257835388184
LLNG541,51.67495346069336,-3.928717613220215
LLNG543,51.67784881591797,-3.9656524658203125
LLNGYFL,51.677406311035156,-3.969137191772461
LLNL701,51.67325973510742,-4.157835483551025
LLNLDJE,51.6722297668457,-4.148489952087402
LLNLDSD,51.67265319824219,-4.15122127532959
LLNLLI,51.67378234863281,-4.161070346832275
LLNSMLT,51.66149139404297,-3.885500431060791
LLNWTMR,51.40955352783203,-3.48124098777771
LLTRROC,51.52726364135742,-3.39678692817688
LLTRSNT,51.52731704711914,-3.3967885971069336
LLWEAFL,51.57979965209961,-2.8752219676971436
LLWEGBF,51.58003616333008,-2.899746894836426
LLWESWE,51.57986831665039,-2.8762080669403076
LLWESWW,51.582923889160156,-2.9443085193634033
LLWRDA,51.96260070800781,-3.872173547744751
LLWRTYW,52.104644775390625,-3.6320765018463135
LLWRW2,51.964073181152344,-3.8700225353240967
LLWYNYP,51.63386535644531,-3.453334093093872
LMAR,54.61699676513672,-2.5186421871185303
LMBRDSL,51.897003173828125,-0.44475048780441284
LMBRYNG,51.896270751953125,-0.443487286567688
LMBRYRD,51.894168853759766,-0.43986910581588745
LMBRYRF,51.89511489868164,-0.44150230288505554
LMBRYRG,51.895233154296875,-0.44161030650138855
LMBRYSG,51.89314651489258,-0.4383733868598938
LMNG113,52.28425598144531,-1.5328046083450317
LMNG126,52.284820556640625,-1.5445733070373535
LMNG128,52.284828186035156,-1.5489801168441772
LMNGCHS,52.284461975097656,-1.537229299545288
LMNGDDS,52.284549713134766,-1.5371862649917603
LMNGDPS,52.284584045410156,-1.5391236543655396
LMNGFDS,52.28495407104492,-1.5447369813919067
LMNGFOS,52.248111724853516,-1.490062952041626
LMNGSD4,52.28474426269531,-1.5352051258087158
LMNGSOU,52.235416412353516,-1.4341312646865845
LMNGTNS,52.28462600708008,-1.5365928411483765
LMTNPIR,50.75750732421875,-1.529238224029541
LMTNTWN,50.76114273071289,-1.5371359586715698
LNAB,52.74143600463867,-4.0772247314453125
LNCG,50.826812744140625,-0.32440999150276184
LNDC,52.921058654785156,-4.0565314292907715
LNDDAP,55.95646286010742,-2.958627462387085
LNDN109,51.505680084228516,-0.08767709881067276
LNDN110,51.50271987915039,-0.08108089864253998
LNDN490,51.5034294128418,-0.08404050022363663
LNDNASJ,51.497802734375,-0.07260339707136154
LNDNB10,51.5034294128418,-0.08404050022363663
LNDNB11,51.5034294128418,-0.08404050022363663
LNDNB12,51.5034294128418,-0.08404050022363663
LNDNB13,51.5034294128418,-0.08404050022363663
LNDNB14,51.5034294128418,-0.08404050022363663
LNDNB15,51.5034294128418,-0.08404050022363663
LNDNB16,51.5034294128418,-0.08404050022363663
LNDNB9,51.5034294128418,-0.08404050022363663
LNDNBAL,51.503944396972656,-0.0841773971915245
LNDNBCJ,51.50133514404297,-0.07921209931373596
LNDNBDC,51.504112243652344,-0.08585680276155472
LNDNBDE,51.50475311279297,-0.085002101957798
LNDORE,51.639644622802734,-3.9405312538146973
LNDOREJ,51.6435661315918,-3.9381322860717773
LNDRBES,52.488433837890625,-1.8653963804244995
LNDRSTJ,52.48518753051758,-1.8668392896652222
LNDW,52.83623504638672,-4.123626232147217
LNDYW,52.656707763671875,-2.020761251449585
LNGAFHH,56.056785583496094,-3.696458578109741
LNGANPS,56.05683517456055,-3.696415424346924
LNGANSB,56.051021575927734,-3.6914923191070557
LNGBAP,52.290435791015625,-1.0043613910675049
LNGBCB,52.26085662841797,-0.9133316278457642
LNGBKBY,52.29438781738281,-1.0860320329666138
LNGBWL,52.32648468017578,-1.1241693496704102
LNGCROS,51.38526153564453,-0.5945324897766113
LNGDYKJ,51.48044204711914,-3.160813570022583
LNGEATN,52.88496398925781,-1.2871302366256714
LNGEDRY,52.89514923095703,-1.3301494121551514
LNGETNX,52.896278381347656,-1.2654311656951904
LNGHDGJ,51.47325897216797,-0.1494216024875641
LNGLNDJ,54.31931686401367,-1.4336199760437012
LNGMGBR,52.120765686035156,-1.7806077003479004
LNGMSTN,52.1208381652832,-1.7805464267730713
LNGNDRY,55.97627639770508,-2.8885908126831055
LNGP,53.04230880737305,-2.2169711589813232
LNGP573,53.050987243652344,-2.2222108840942383
LNGPCS,53.050865173339844,-2.2226390838623047
LNGPFHH,53.05412292480469,-2.223137617111206
LNGPJN,53.052310943603516,-2.2228434085845947
LNGPLRC,53.04332733154297,-2.2186853885650635
LNGPTDS,53.042076110839844,-2.2170677185058594
LNGPTFD,53.042850494384766,-2.216691017150879
LNGPTPG,53.04343795776367,-2.2167301177978516
LNGPTPS,53.05412673950195,-2.223069429397583
LNGROCK,50.12831115722656,-5.50243616104126
LNGSDGL,53.46702575683594,-2.2076995372772217
LNGSEMD,53.46110916137695,-2.19999098777771
LNGSEPL,53.46238708496094,-2.202371835708618
LNGSEUR,53.462284088134766,-2.2031142711639404
LNGSFLW,53.461917877197266,-2.2027668952941895
LNGSGHT,53.45854568481445,-2.1988956928253174
LNGSSTH,53.45886993408203,-2.1992313861846924
LNGSTCS,53.463558197021484,-2.2016360759735107
LNGSTHS,53.464481353759766,-2.2000064849853516
LNGSTMD,53.46434020996094,-2.2007789611816406
LNGSTN,53.46689224243164,-2.2071046829223633
LNGSUDL,53.46290969848633,-2.202479839324951
LNGSWL,53.46232986450195,-2.202989101409912
LNGTDRS,55.0037841796875,-3.000082015991211
LNGTGBF,55.003543853759766,-3.0006754398345947
